title,subtitle,level,description,links,quadrant
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,anil (2023). the best bitcoin hardware wallets. unchained,https://unchained.com/blog/best-bitcoin-hardware-wallets/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,stephen hall (2023). how to replace or upgrade a bitcoin hardware wallet. unchained,https://unchained.com/blog/how-to-replace-upgrade-bitcoin-hardware-wallet/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,bitcoin wallet recovery sheet. bitcoiner guide,"n. cantu (2023). la mise en oeuvre de ""recover"" par ledger et la necessite sous-estimee de la comprehension",https://www.linkedin.com/pulse/ledger-recover-et-la-sous-estimation-du-besoin-de-nicolas-cantu-4nk-/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,bitcoin wallet recovery sheet. bitcoiner guide,unchained (2023). bitcoin hardware wallets: what is a secure element?,https://unchained.com/blog/bitcoin-what-is-a-secure-element/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,asi0 (2022). comparatif des portefeuilles ln,https://asi0.substack.com/p/comparatif-des-portefeuilles-ln, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,comment se lancer dans le lightning network ? - faq ndeg50 - db,https://www.youtube.com/watch?v=qTHtPzuo_Ek&t=242s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,asi0 (2022). debuter avec le reseau lightning,https://asi0.substack.com/p/demarrer-avec-le-reseau-lightning, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,btc sessions (2023). phoenix wallet - use bitcoin lightning network in minutesl,https://www.youtube.com/watch?v=cbtAmevYpdM, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,btc sessions (2022). wallet of satoshi - simple bitcoin lightning wallet,https://www.youtube.com/watch?v=sXBwRO7ML7w&list=PLxdf8G0kzsUWcgEJLH9AHTN3KQzoN2HTs&index=2, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,winter hodler (2023). muun wallet - guide d'utilisation complet,https://agora256.com/muun-wallet-guide-dutilisation-complet/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,btc sessions (2021). alby - bitcoin lightning payments in your browser,https://www.youtube.com/watch?v=nd5fX2vHuDw&list=PLxdf8G0kzsUWcgEJLH9AHTN3KQzoN2HTs&index=5, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,wallets extension de navigateur:  alby  et zebedee,https://getalby.com/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,btc sessions (2021). muun bitcoin wallet - on chain and lightning combined!,https://www.youtube.com/watch?v=5SbpyInuIJk&list=PLxdf8G0kzsUUE7HHNTGTWBFxzt2oudiyS, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,btc sessions (2021). breez lightning network - get started minutes!,https://www.youtube.com/watch?v=lcBsn8e-oQ4&list=PLxdf8G0kzsUWcgEJLH9AHTN3KQzoN2HTs, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 1,btc sessions (2022). strike - send payments to anyone in the world for free,https://www.youtube.com/watch?v=4-vJ7zZQ4wU&list=PLxdf8G0kzsUWcgEJLH9AHTN3KQzoN2HTs&index=7, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 2,m. odell & bitcoin q&a (2022). lightning network wallets in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=4779s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,niveau 2,btc sessions (2023). zeus bitcoin lightning wallet - mobile node management,https://www.youtube.com/watch?v=hmmehTnV3ys&list=PLxdf8G0kzsUWcgEJLH9AHTN3KQzoN2HTs&index=8, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,"portefeuille multi-sig bitcoin - 3 solutions : sparrow, dux, specter. adb",https://www.youtube.com/watch?v=epP3GZDPeiY, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,liana : le futur des portefeuilles bitcoin ! - wizardsardine. adb,https://www.youtube.com/watch?v=siuLmQo1lM8&t=300s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,tutoriel multi-sig specter - chap 8 - ln 202. adb,https://www.youtube.com/watch?v=mV1KS-Uwjew&t=1s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,m. odell & bitcoin q&a (2022). multisig in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=5282s, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,multisig guide - bitcoiner.guide,https://bitcoiner.guide/multisig/intro/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,tyler campbell (2023). top 10 tips for every bitcoin multisig beginner unchained,https://unchained.com/blog/top-10-bitcoin-multisig-tips/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,samson mow (2023). don't depend on or trust any single hardware manufacturer. use multisig...,https://twitter.com/Excellion/status/1658572529437495304?s=20, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,stephen hall (2023). what is a multisig wallet configuration file and what is it for? unchained,https://unchained.com/blog/what-is-a-multisig-wallet-configuration-file/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,stevenot and hall (2023). what is bitcoin multisig escrow and how does it work?,https://unchained.com/blog/bitcoin-multisig-escrow/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,stephen hall (2023). bitcoin passphrase vs. multisig: which is right for you? unchained,https://unchained.com/blog/bitcoin-singlesig-passphrase-vs-multisig/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 2,neil woodfine (2023). multisig 2-of-3 vs. 3-of-5--are more keys more secure for your bitcoin? unchained,https://unchained.com/blog/bitcoin-multisig-2-of-3-vs-3-of-5/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 3,jameson lopp (2020). bitcoin multisig hardware signing performance,https://blog.keys.casa/bitcoin-multisig-hardware-signing-performance/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 3,jameson lopp (2023). the way to address weaknesses of hardware devices is by leveraging the magic of additive security. diversity is strength!,https://twitter.com/lopp/status/1658572079577419803?s=20, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 3,armantheparman. single signature vs multisignature keys.,https://armantheparman.com/msigkeys/, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 3,alex waltz (2023). liana v1.0 is out!,https://twitter.com/raw_avocado/status/1658099154571218949, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 3,stephan livera (2023). multisig with multi device vendors in geographically distributed locations...,https://twitter.com/stephanlivera/status/1658568617372405791?s=20, comment j'utilise bitcoin
utiliser un wallet/ porte-cles,6. solutions  multi-sig,niveau 3,"dormez tranquilles, vos bitcoins sont en securite avec le portefeuille liana. [tutoriel] adb",https://www.youtube.com/watch?v=JrG4WMVPZDQ, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 1,btc sessions (2022). how to back up a bitcoin wallet. lightning session,https://www.youtube.com/watch?v=GKXQiDhRy34&list=PLxdf8G0kzsUUE7HHNTGTWBFxzt2oudiyS&index=16, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 1,btc sessions (2022). how to recover a bitcoin wallet. lightning session,https://www.youtube.com/watch?v=K6YIZkBUdyw&list=PLxdf8G0kzsUUE7HHNTGTWBFxzt2oudiyS&index=17, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 2,comment securiser 1 million en bitcoin? (passphrase & multi sig). adb,https://www.youtube.com/watch?v=tOJ5iIhbg4c&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=28, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 2,"portefeuille multi-sig bitcoin - 3 solutions : sparrow, dux, specter. adb",https://www.youtube.com/watch?v=epP3GZDPeiY, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 2,tutoriel multi-sig specter - ln 202. adb,https://www.youtube.com/watch?v=mV1KS-Uwjew&t=1s, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 2,stephen hall (2023). ultimate guide to storing your bitcoin seed phrase backups. unchained,https://unchained.com/blog/how-to-store-bitcoin-seed-phrase-backups/, comment j'utilise bitcoin
conserver ses sats/btc,1. stocker de facon securisee,niveau 2,m. odell & bitcoin q&a (2022). multisig in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=5282s, comment j'utilise bitcoin
conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,niveau 2,loic morel (2023). realiser un plan d'heritage pour ses bitcoins. bitstack,https://www.bitstack-app.com/blog/plan-heritage-bitcoin, comment j'utilise bitcoin
conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,niveau 2,creation d'un plan heritage bitcoin academie decouvre bitcoin,https://www.youtube.com/watch?v=FzeZApwZ0XM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=26, comment j'utilise bitcoin
conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,niveau 2,comment passer l'epreuve du temps ? bitcoin 101. adb,https://www.youtube.com/watch?v=FzeZApwZ0XM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=26, comment j'utilise bitcoin
conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,niveau 2,p. morgan (2018). cryptoasset inheritance planning: a simple guide,https://www.amazon.fr/Cryptoasset-Inheritance-Planning-simple-owners/dp/1947910116, comment j'utilise bitcoin
conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,niveau 2,vandrew et hall (2023).how to set up a bitcoin inheritance plan. unchained capital,https://unchained.com/blog/how-bitcoin-inheritance-plan/, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,niveau 1,ouvrir et decouvrir mempool.space par soi-meme (visiter tous les onglets).,https://mempool.space/, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,niveau 1,choose bitcoin (2021). mempool.space : reduire ses frais de transaction,https://choose-bitcoin.com/fr/calcule-fees-bitcoin-mempool/, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,niveau 1,mempool -bitcoiner.guide,https://btctouchpoint.com/wp-content/uploads/2023/05/Mempool-QA.jpg, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,ouvrir et decouvrir mempool.space par soi-meme (visiter tous les onglets).,analyse de la mempool - ln 202 adb,https://www.youtube.com/watch?v=0xS859IoMh8&list=PLinTFKehfR4zoKvBcncHPr-ZTh1enuEhr&index=5, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,ouvrir et decouvrir mempool.space par soi-meme (visiter tous les onglets).,block explorer & analyse stats - ln 202. adb,https://www.youtube.com/watch?v=Qe9VaUhUS0E&list=PLinTFKehfR4zoKvBcncHPr-ZTh1enuEhr&index=6, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,ouvrir et decouvrir mempool.space par soi-meme (visiter tous les onglets).,"t. demeester (2022). keep your community safe, demand proof-of-keys!",https://twitter.com/ChartsBtc/status/1599421354524442625, comment j'utilise bitcoin
"verifier, auditer",examiner le  mempool et la blockchain,niveau 2,mempool space (2023). mempool accelerator(tm) teaser demo with k3tan,https://www.youtube.com/watch?v=qS09zHk0jMg, comment j'utilise bitcoin
"verifier, auditer",verifier  l'offre de bitcoins,niveau 2,verifier l'offre : run the numbers. bitcoiner.guide,https://bitcoiner.guide/verify/fr/, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,l. morel (2023). 6 raisons de configurer votre propre noeud bitcoin. bitstack,https://www.bitstack-app.com/blog/6-raisons-configurer-noeud-bitcoin, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,unchained (2023). 7 reasons to run your own bitcoin node.,https://unchained.com/blog/why-run-bitcoin-node/, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,les noeuds. decouvre bitcoin,https://decouvrebitcoin.fr/thematique/noeud/, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,winter hodler (2023). faire tourner son propre noeud avec bitcoin core,https://agora256.com/faire-tourner-son-propre-noeud-avec-bitcoin-core/, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,noeud bitcoin. adb,https://www.youtube.com/playlist?list=PLinTFKehfR4zoKvBcncHPr-ZTh1enuEhr, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,btc sessions (2022). how to run a bitcoin node for free - bitcoin core,https://www.youtube.com/watch?v=PXg_xUIYN84&list=PLxdf8G0kzsUVzpmuXsCjtm3XWblNzdeEL&index=5, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,m. odell & bitcoin q&a (2022). full nodes in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=2756s, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 2,michael goldstein (2021). vers un ordre mondial nodal,https://btctouchpoint.com/fr/vers-un-ordre-mondial-nodal/, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 3,"node.guide: your node, your rules. bitcoiner.guide",https://bitcoiner.guide/node/, comment j'utilise bitcoin
faire tourner son noeud,contribuer activement au reseau,niveau 3,winter hodler (2023). configuration de tor pour un noeud bitcoin core,https://agora256.com/configuration-tor-bitcoin-core/, comment j'utilise bitcoin
faire tourner son noeud,utiliser lightning sur son propre noeud,niveau 2,comment se lancer dans le lightning network ? - faq ndeg50 - db,https://www.youtube.com/watch?v=qTHtPzuo_Ek&t=242s, comment j'utilise bitcoin
faire tourner son noeud,utiliser lightning sur son propre noeud,niveau 2,guide debutant pour le lightning network. bitcoiner.guide,https://bitcoiner.guide/lightning/fr/, comment j'utilise bitcoin
